bike_number,rideable_type,country,introduced_date
W006643,classic_bike,US,2023-02-10
W002602,classic_bike,US,2023-02-10
W005669,classic_bike,US,2023-02-10
W006094,classic_bike,US,2023-02-10
W005049,classic_bike,US,2023-02-10
W008193,classic_bike,CAN,2023-04-12
W006332,classic_bike,CAN,2023-04-12
W003368,classic_bike,CAN,2023-04-12
W006754,classic_bike,CAN,2023-04-12
W003139,classic_bike,CAN,2023-04-12
W003157,classic_bike,CAN,2023-01-01
W004113,classic_bike,CAN,2023-01-01
W007975,classic_bike,CAN,2023-01-01
W007950,classic_bike,CAN,2023-01-01
W000071,classic_bike,CAN,2023-01-01
W000595,classic_bike,CAN,2023-03-25
W002856,electric_bike,CAN,2023-03-25
W009787,electric_bike,CAN,2023-03-25
W000769,classic_bike,CAN,2023-03-25
W004021,classic_bike,CAN,2023-03-25
W001910,classic_bike,CAN,2023-04-12
W008678,classic_bike,CAN,2023-04-12
W008219,classic_bike,CAN,2023-04-12
W003075,classic_bike,CAN,2023-04-12
W000520,classic_bike,CAN,2023-04-12
W009130,electric_bike,CAN,2023-07-07
W006708,classic_bike,CAN,2023-07-07
W003819,classic_bike,CAN,2023-07-07
W002785,classic_bike,CAN,2023-07-07
W005412,classic_bike,CAN,2023-07-07
W009529,electric_bike,US,2023-03-25
W002947,classic_bike,US,2023-03-25
W000798,electric_bike,US,2023-03-25
W007932,electric_bike,US,2023-03-25
W006949,classic_bike,US,2023-03-25
W002991,classic_bike,US,2023-04-12
W000001,classic_bike,US,2023-04-12
W000511,classic_bike,US,2023-04-12
W005205,classic_bike,US,2023-04-12
W003244,classic_bike,US,2023-04-12
W006935,classic_bike,CAN,2023-07-07
W009664,classic_bike,CAN,2023-07-07
W001312,classic_bike,CAN,2023-07-07
W009173,classic_bike,CAN,2023-07-07
W006148,classic_bike,CAN,2023-07-07
W000220,classic_bike,US,2023-02-10
W000418,classic_bike,US,2023-02-10
W009762,electric_bike,US,2023-02-10
W002044,classic_bike,US,2023-02-10
W005498,classic_bike,US,2023-02-10
W000146,classic_bike,CAN,2023-04-12
W008756,classic_bike,CAN,2023-04-12
W008863,classic_bike,CAN,2023-04-12
W008486,classic_bike,CAN,2023-04-12
W004314,classic_bike,CAN,2023-04-12
W000946,electric_bike,US,2023-01-01
W000532,classic_bike,US,2023-01-01
W006250,classic_bike,US,2023-01-01
W008992,classic_bike,US,2023-01-01
W004436,classic_bike,US,2023-01-01
W003932,classic_bike,US,2023-02-10
W005471,classic_bike,US,2023-02-10
W005394,classic_bike,US,2023-02-10
W009453,classic_bike,US,2023-02-10
W004719,classic_bike,US,2023-02-10
W003969,electric_bike,CAN,2023-03-25
W001303,classic_bike,CAN,2023-03-25
W006993,classic_bike,CAN,2023-03-25
W007647,electric_bike,CAN,2023-03-25
W004478,classic_bike,CAN,2023-03-25
W001380,classic_bike,US,2023-05-12
W005799,classic_bike,US,2023-05-12
W008577,classic_bike,US,2023-05-12
W005143,classic_bike,US,2023-05-12
W008113,classic_bike,US,2023-05-12
W002965,electric_bike,CAN,2023-07-07
W002193,classic_bike,CAN,2023-07-07
W002530,classic_bike,CAN,2023-07-07
W002426,classic_bike,CAN,2023-07-07
W003978,classic_bike,CAN,2023-07-07
W002533,classic_bike,CAN,2023-03-25
W009780,classic_bike,CAN,2023-03-25
W004877,classic_bike,CAN,2023-03-25
W005944,classic_bike,CAN,2023-03-25
W003217,classic_bike,CAN,2023-03-25
W006376,classic_bike,CAN,2023-01-01
W001319,classic_bike,CAN,2023-01-01
W005395,classic_bike,CAN,2023-01-01
W006950,classic_bike,CAN,2023-01-01
W001983,classic_bike,CAN,2023-01-01
W000559,classic_bike,CAN,2023-04-12
W002755,classic_bike,CAN,2023-04-12
W008062,classic_bike,CAN,2023-04-12
W004402,classic_bike,CAN,2023-04-12
W008128,classic_bike,CAN,2023-04-12
W009917,electric_bike,CAN,2023-02-10
W001505,classic_bike,CAN,2023-02-10
W007465,classic_bike,CAN,2023-02-10
W008319,classic_bike,CAN,2023-02-10
W008086,classic_bike,CAN,2023-02-10
W007191,classic_bike,CAN,2023-03-25
W004547,classic_bike,CAN,2023-03-25
W008802,classic_bike,CAN,2023-03-25
W006072,classic_bike,CAN,2023-03-25
W009618,classic_bike,CAN,2023-03-25
W008038,classic_bike,CAN,2023-03-25
W003268,classic_bike,CAN,2023-03-25
W007300,classic_bike,CAN,2023-03-25
W003208,classic_bike,CAN,2023-03-25
W006481,classic_bike,CAN,2023-03-25
W001421,classic_bike,US,2023-05-12
W008323,classic_bike,US,2023-05-12
W005907,classic_bike,US,2023-05-12
W004947,classic_bike,US,2023-05-12
W001043,classic_bike,US,2023-05-12
W008848,electric_bike,US,2023-07-07
W007160,classic_bike,US,2023-07-07
W001869,classic_bike,US,2023-07-07
W007446,classic_bike,US,2023-07-07
W004468,classic_bike,US,2023-07-07
W004470,classic_bike,US,2023-07-07
W008341,classic_bike,US,2023-07-07
W000357,classic_bike,US,2023-07-07
W005144,classic_bike,US,2023-07-07
W000473,classic_bike,US,2023-07-07
W009543,classic_bike,US,2023-01-01
W004450,classic_bike,US,2023-01-01
W004527,electric_bike,US,2023-01-01
W007094,classic_bike,US,2023-01-01
W005648,classic_bike,US,2023-01-01
W006308,classic_bike,CAN,2023-03-25
W009988,classic_bike,CAN,2023-03-25
W005150,classic_bike,CAN,2023-03-25
W009823,classic_bike,CAN,2023-03-25
W001013,classic_bike,CAN,2023-03-25
W002416,electric_bike,CAN,2023-04-12
W004578,classic_bike,CAN,2023-04-12
W003473,classic_bike,CAN,2023-04-12
W002362,classic_bike,CAN,2023-04-12
W001632,classic_bike,CAN,2023-04-12
W001923,classic_bike,CAN,2023-04-12
W002989,electric_bike,CAN,2023-04-12
W005425,classic_bike,CAN,2023-04-12
W008723,classic_bike,CAN,2023-04-12
W004160,classic_bike,CAN,2023-04-12
W007334,classic_bike,US,2023-03-25
W002634,classic_bike,US,2023-03-25
W005845,classic_bike,US,2023-03-25
W002842,classic_bike,US,2023-03-25
W001425,classic_bike,US,2023-03-25
W004705,classic_bike,CAN,2023-04-12
W006618,classic_bike,CAN,2023-04-12
W006591,classic_bike,CAN,2023-04-12
W001896,classic_bike,CAN,2023-04-12
W003340,classic_bike,CAN,2023-04-12
W005698,classic_bike,CAN,2023-07-07
W003798,classic_bike,CAN,2023-07-07
W000135,classic_bike,CAN,2023-07-07
W007419,classic_bike,CAN,2023-07-07
W000428,classic_bike,CAN,2023-07-07
W005524,classic_bike,CAN,2023-07-07
W008395,classic_bike,CAN,2023-07-07
W001079,classic_bike,CAN,2023-07-07
W002726,classic_bike,CAN,2023-07-07
W008600,classic_bike,CAN,2023-07-07
W009002,classic_bike,US,2023-05-12
W005951,classic_bike,US,2023-05-12
W007583,classic_bike,US,2023-05-12
W001879,classic_bike,US,2023-05-12
W008685,classic_bike,US,2023-05-12
W009269,classic_bike,CAN,2023-02-10
W002113,classic_bike,CAN,2023-02-10
W009761,classic_bike,CAN,2023-02-10
W009614,classic_bike,CAN,2023-02-10
W000299,classic_bike,CAN,2023-02-10
W004891,classic_bike,US,2023-07-07
W001802,classic_bike,US,2023-07-07
W003413,classic_bike,US,2023-07-07
W003045,classic_bike,US,2023-07-07
W005988,classic_bike,US,2023-07-07
W002252,electric_bike,CAN,2023-02-10
W000653,classic_bike,CAN,2023-02-10
W008367,classic_bike,CAN,2023-02-10
W005195,classic_bike,CAN,2023-02-10
W008612,classic_bike,CAN,2023-02-10
W008446,classic_bike,CAN,2023-06-18
W002043,classic_bike,CAN,2023-06-18
W005447,classic_bike,CAN,2023-06-18
W005808,classic_bike,CAN,2023-06-18
W004803,classic_bike,CAN,2023-06-18
W001553,classic_bike,CAN,2023-01-01
W001973,classic_bike,CAN,2023-01-01
W000324,classic_bike,CAN,2023-01-01
W001881,classic_bike,CAN,2023-01-01
W002665,classic_bike,CAN,2023-01-01
W008443,classic_bike,CAN,2023-03-25
W006000,classic_bike,CAN,2023-03-25
W007146,classic_bike,CAN,2023-03-25
W003775,classic_bike,CAN,2023-03-25
W007395,classic_bike,CAN,2023-03-25
W000954,classic_bike,US,2023-04-12
W000904,classic_bike,US,2023-04-12
W004326,classic_bike,US,2023-04-12
W006629,classic_bike,US,2023-04-12
W006864,classic_bike,US,2023-04-12
W006562,classic_bike,CAN,2023-07-07
W000200,docked_bike,CAN,2023-07-07
W003515,classic_bike,CAN,2023-07-07
W005986,classic_bike,CAN,2023-07-07
W001178,classic_bike,CAN,2023-07-07
W002123,classic_bike,CAN,2023-06-18
W005055,classic_bike,CAN,2023-06-18
W002192,classic_bike,CAN,2023-06-18
W008409,classic_bike,CAN,2023-06-18
W003132,classic_bike,CAN,2023-06-18
W003168,classic_bike,CAN,2023-06-18
W005063,classic_bike,CAN,2023-06-18
W009034,classic_bike,CAN,2023-06-18
W000879,classic_bike,CAN,2023-06-18
W005758,classic_bike,CAN,2023-06-18
W005200,classic_bike,US,2023-06-18
W007939,classic_bike,US,2023-06-18
W004322,classic_bike,US,2023-06-18
W009540,classic_bike,US,2023-06-18
W004159,classic_bike,US,2023-06-18
W006586,docked_bike,US,2023-07-07
W009459,classic_bike,US,2023-07-07
W003258,electric_bike,US,2023-07-07
W005888,classic_bike,US,2023-07-07
W008013,classic_bike,US,2023-07-07
W003780,classic_bike,CAN,2023-05-12
W006126,classic_bike,CAN,2023-05-12
W006951,classic_bike,CAN,2023-05-12
W002021,electric_bike,CAN,2023-05-12
W003924,classic_bike,CAN,2023-05-12
W002480,classic_bike,CAN,2023-04-12
W009713,electric_bike,CAN,2023-04-12
W004303,docked_bike,CAN,2023-04-12
W009721,classic_bike,CAN,2023-04-12
W003320,classic_bike,CAN,2023-04-12
W004022,classic_bike,US,2023-04-12
W007048,classic_bike,US,2023-04-12
W003571,classic_bike,US,2023-04-12
W004544,classic_bike,US,2023-04-12
W001185,classic_bike,US,2023-04-12
W004438,classic_bike,CAN,2023-05-12
W003704,classic_bike,CAN,2023-05-12
W009962,classic_bike,CAN,2023-05-12
W009105,classic_bike,CAN,2023-05-12
W008509,classic_bike,CAN,2023-05-12
W008254,classic_bike,CAN,2023-07-07
W006700,classic_bike,CAN,2023-07-07
W008972,classic_bike,CAN,2023-07-07
W005569,classic_bike,CAN,2023-07-07
W000370,classic_bike,CAN,2023-07-07
W005112,classic_bike,US,2023-04-12
W009120,classic_bike,US,2023-04-12
W005678,classic_bike,US,2023-04-12
W007148,classic_bike,US,2023-04-12
W004835,classic_bike,US,2023-04-12
W006782,classic_bike,US,2023-04-12
W006681,classic_bike,US,2023-04-12
W003124,classic_bike,US,2023-04-12
W006814,classic_bike,US,2023-04-12
W004445,classic_bike,US,2023-04-12
W009047,classic_bike,US,2023-07-07
W006893,classic_bike,US,2023-07-07
W009989,classic_bike,US,2023-07-07
W004539,classic_bike,US,2023-07-07
W009307,classic_bike,US,2023-07-07
W008266,classic_bike,CAN,2023-03-25
W001010,classic_bike,CAN,2023-03-25
W002595,classic_bike,CAN,2023-03-25
W001900,classic_bike,CAN,2023-03-25
W005181,classic_bike,CAN,2023-03-25
W006580,classic_bike,CAN,2023-04-12
W009071,classic_bike,CAN,2023-04-12
W006295,classic_bike,CAN,2023-04-12
W003786,classic_bike,CAN,2023-04-12
W009882,classic_bike,CAN,2023-04-12
W006261,docked_bike,CAN,2023-01-01
W004804,classic_bike,CAN,2023-01-01
W001409,classic_bike,CAN,2023-01-01
W000521,classic_bike,CAN,2023-01-01
W007104,classic_bike,CAN,2023-01-01
W004016,classic_bike,CAN,2023-03-25
W003343,classic_bike,CAN,2023-03-25
W003057,classic_bike,CAN,2023-03-25
W006913,classic_bike,CAN,2023-03-25
W007764,classic_bike,CAN,2023-03-25
W009544,classic_bike,US,2023-04-12
W006771,classic_bike,US,2023-04-12
W002833,classic_bike,US,2023-04-12
W001959,classic_bike,US,2023-04-12
W003790,classic_bike,US,2023-04-12
W008719,classic_bike,CAN,2023-07-07
W005133,classic_bike,CAN,2023-07-07
W006134,electric_bike,CAN,2023-07-07
W002568,classic_bike,CAN,2023-07-07
W003642,classic_bike,CAN,2023-07-07
W000580,classic_bike,US,2023-03-25
W004514,classic_bike,US,2023-03-25
W003026,classic_bike,US,2023-03-25
W006619,classic_bike,US,2023-03-25
W007432,classic_bike,US,2023-03-25
W001735,classic_bike,US,2023-01-01
W001676,classic_bike,US,2023-01-01
W005506,classic_bike,US,2023-01-01
W001257,classic_bike,US,2023-01-01
W002206,classic_bike,US,2023-01-01
W002642,classic_bike,CAN,2023-04-12
W004530,classic_bike,CAN,2023-04-12
W007880,classic_bike,CAN,2023-04-12
W004162,classic_bike,CAN,2023-04-12
W006374,classic_bike,CAN,2023-04-12
W003568,classic_bike,US,2023-02-10
W004081,electric_bike,US,2023-02-10
W001976,classic_bike,US,2023-02-10
W008424,classic_bike,US,2023-02-10
W000809,classic_bike,US,2023-02-10
W001509,classic_bike,US,2023-03-25
W007936,classic_bike,US,2023-03-25
W004517,classic_bike,US,2023-03-25
W004283,classic_bike,US,2023-03-25
W003513,electric_bike,US,2023-03-25
W004713,classic_bike,US,2023-05-12
W000524,classic_bike,US,2023-05-12
W001899,classic_bike,US,2023-05-12
W008489,classic_bike,US,2023-05-12
W003167,classic_bike,US,2023-05-12
W004551,electric_bike,CAN,2023-04-12
W009676,classic_bike,CAN,2023-04-12
W001357,classic_bike,CAN,2023-04-12
W004264,classic_bike,CAN,2023-04-12
W005320,classic_bike,CAN,2023-04-12
W004366,electric_bike,CAN,2023-01-01
W002737,classic_bike,CAN,2023-01-01
W001635,classic_bike,CAN,2023-01-01
W000262,classic_bike,CAN,2023-01-01
W009309,classic_bike,CAN,2023-01-01
W008761,electric_bike,US,2023-05-12
W008593,electric_bike,US,2023-05-12
W004608,classic_bike,US,2023-05-12
W004177,classic_bike,US,2023-05-12
W005302,electric_bike,US,2023-05-12
W006596,classic_bike,CAN,2023-03-25
W003347,electric_bike,CAN,2023-03-25
W002677,classic_bike,CAN,2023-03-25
W005242,classic_bike,CAN,2023-03-25
W003628,classic_bike,CAN,2023-03-25
W008691,classic_bike,CAN,2023-02-10
W006176,classic_bike,CAN,2023-02-10
W005210,classic_bike,CAN,2023-02-10
W005544,classic_bike,CAN,2023-02-10
W009867,classic_bike,CAN,2023-02-10
W009477,classic_bike,CAN,2023-01-01
W006636,classic_bike,CAN,2023-01-01
W006801,classic_bike,CAN,2023-01-01
W008981,classic_bike,CAN,2023-01-01
W006439,classic_bike,CAN,2023-01-01
W007445,classic_bike,CAN,2023-04-12
W001797,electric_bike,CAN,2023-04-12
W008857,classic_bike,CAN,2023-04-12
W006375,classic_bike,CAN,2023-04-12
W005592,classic_bike,CAN,2023-04-12
W002845,classic_bike,CAN,2023-04-12
W001997,classic_bike,CAN,2023-04-12
W003673,classic_bike,CAN,2023-04-12
W008370,electric_bike,CAN,2023-04-12
W009874,docked_bike,CAN,2023-04-12
W003549,classic_bike,US,2023-05-12
W003987,classic_bike,US,2023-05-12
W001783,classic_bike,US,2023-05-12
W006243,classic_bike,US,2023-05-12
W003899,classic_bike,US,2023-05-12
W004890,classic_bike,US,2023-01-01
W000976,classic_bike,US,2023-01-01
W001725,classic_bike,US,2023-01-01
W006609,classic_bike,US,2023-01-01
W002706,classic_bike,US,2023-01-01
W007845,classic_bike,CAN,2023-04-12
W008690,classic_bike,CAN,2023-04-12
W001532,classic_bike,CAN,2023-04-12
W005601,classic_bike,CAN,2023-04-12
W000430,classic_bike,CAN,2023-04-12
W000845,classic_bike,US,2023-04-12
W002808,classic_bike,US,2023-04-12
W002600,classic_bike,US,2023-04-12
W006729,classic_bike,US,2023-04-12
W002079,classic_bike,US,2023-04-12
W009157,classic_bike,CAN,2023-07-07
W005002,classic_bike,CAN,2023-07-07
W000747,classic_bike,CAN,2023-07-07
W003815,classic_bike,CAN,2023-07-07
W006104,classic_bike,CAN,2023-07-07
W005332,classic_bike,US,2023-02-10
W004261,classic_bike,US,2023-02-10
W002624,electric_bike,US,2023-02-10
W005464,classic_bike,US,2023-02-10
W001560,classic_bike,US,2023-02-10
W000425,classic_bike,US,2023-07-07
W002995,classic_bike,US,2023-07-07
W009970,classic_bike,US,2023-07-07
W001699,classic_bike,US,2023-07-07
W006129,classic_bike,US,2023-07-07
W008574,electric_bike,CAN,2023-05-12
W005912,classic_bike,CAN,2023-05-12
W000752,classic_bike,CAN,2023-05-12
W004928,classic_bike,CAN,2023-05-12
W006863,classic_bike,CAN,2023-05-12
W009169,classic_bike,CAN,2023-01-01
W004491,classic_bike,CAN,2023-01-01
W004058,classic_bike,CAN,2023-01-01
W000513,classic_bike,CAN,2023-01-01
W001519,classic_bike,CAN,2023-01-01
W006915,classic_bike,CAN,2023-04-12
W004748,classic_bike,CAN,2023-04-12
W001259,classic_bike,CAN,2023-04-12
W007429,classic_bike,CAN,2023-04-12
W001686,classic_bike,CAN,2023-04-12
W002651,classic_bike,CAN,2023-07-07
W006299,classic_bike,CAN,2023-07-07
W004967,classic_bike,CAN,2023-07-07
W003279,classic_bike,CAN,2023-07-07
W001761,classic_bike,CAN,2023-07-07
W003051,classic_bike,US,2023-01-01
W005635,classic_bike,US,2023-01-01
W009001,classic_bike,US,2023-01-01
W000243,classic_bike,US,2023-01-01
W003443,classic_bike,US,2023-01-01
W001152,classic_bike,CAN,2023-03-25
W004309,classic_bike,CAN,2023-03-25
W006688,classic_bike,CAN,2023-03-25
W009458,classic_bike,CAN,2023-03-25
W000581,classic_bike,CAN,2023-03-25
W004176,classic_bike,CAN,2023-02-10
W006835,classic_bike,CAN,2023-02-10
W009348,classic_bike,CAN,2023-02-10
W003822,classic_bike,CAN,2023-02-10
W005037,classic_bike,CAN,2023-02-10
W006547,classic_bike,US,2023-05-12
W007067,classic_bike,US,2023-05-12
W002525,classic_bike,US,2023-05-12
W006607,classic_bike,US,2023-05-12
W005061,classic_bike,US,2023-05-12
W001654,classic_bike,US,2023-03-25
W007639,classic_bike,US,2023-03-25
W004352,classic_bike,US,2023-03-25
W006981,classic_bike,US,2023-03-25
W000217,classic_bike,US,2023-03-25
W007456,docked_bike,US,2023-03-25
W006279,classic_bike,US,2023-03-25
W000560,classic_bike,US,2023-03-25
W007293,classic_bike,US,2023-03-25
W001396,classic_bike,US,2023-03-25
W005868,classic_bike,US,2023-02-10
W002538,classic_bike,US,2023-02-10
W008667,classic_bike,US,2023-02-10
W009398,electric_bike,US,2023-02-10
W001053,classic_bike,US,2023-02-10
W007043,classic_bike,US,2023-03-25
W001563,classic_bike,US,2023-03-25
W007382,classic_bike,US,2023-03-25
W007524,classic_bike,US,2023-03-25
W007930,classic_bike,US,2023-03-25
W002322,docked_bike,US,2023-01-01
W006138,classic_bike,US,2023-01-01
W003165,classic_bike,US,2023-01-01
W002735,classic_bike,US,2023-01-01
W005164,classic_bike,US,2023-01-01
W008044,classic_bike,CAN,2023-05-12
W006875,classic_bike,CAN,2023-05-12
W002048,classic_bike,CAN,2023-05-12
W006790,classic_bike,CAN,2023-05-12
W003963,electric_bike,CAN,2023-05-12
W006579,classic_bike,CAN,2023-03-25
W007624,classic_bike,CAN,2023-03-25
W002880,classic_bike,CAN,2023-03-25
W006722,classic_bike,CAN,2023-03-25
W007826,classic_bike,CAN,2023-03-25
W002996,classic_bike,US,2023-02-10
W009176,classic_bike,US,2023-02-10
W006524,classic_bike,US,2023-02-10
W007479,electric_bike,US,2023-02-10
W001250,classic_bike,US,2023-02-10
W005582,classic_bike,CAN,2023-03-25
W007585,classic_bike,CAN,2023-03-25
W000812,classic_bike,CAN,2023-03-25
W008986,classic_bike,CAN,2023-03-25
W003014,classic_bike,CAN,2023-03-25
W005240,classic_bike,US,2023-03-25
W000782,classic_bike,US,2023-03-25
W009179,docked_bike,US,2023-03-25
W007695,classic_bike,US,2023-03-25
W003169,classic_bike,US,2023-03-25
W006496,classic_bike,CAN,2023-07-07
W009657,classic_bike,CAN,2023-07-07
W009946,classic_bike,CAN,2023-07-07
W006673,classic_bike,CAN,2023-07-07
W003853,classic_bike,CAN,2023-07-07
W006588,classic_bike,US,2023-05-12
W001040,electric_bike,US,2023-05-12
W008834,classic_bike,US,2023-05-12
W004318,classic_bike,US,2023-05-12
W006567,classic_bike,US,2023-05-12
W007899,classic_bike,US,2023-02-10
W002846,classic_bike,US,2023-02-10
W001389,electric_bike,US,2023-02-10
W003363,electric_bike,US,2023-02-10
W009230,electric_bike,US,2023-02-10
W007403,electric_bike,CAN,2023-01-01
W005573,classic_bike,CAN,2023-01-01
W008787,classic_bike,CAN,2023-01-01
W002685,classic_bike,CAN,2023-01-01
W006930,classic_bike,CAN,2023-01-01
W002831,classic_bike,CAN,2023-04-12
W008995,classic_bike,CAN,2023-04-12
W003869,classic_bike,CAN,2023-04-12
W008594,classic_bike,CAN,2023-04-12
W007203,classic_bike,CAN,2023-04-12
W001665,classic_bike,CAN,2023-03-25
W003102,classic_bike,CAN,2023-03-25
W006155,classic_bike,CAN,2023-03-25
W005683,docked_bike,CAN,2023-03-25
W005919,classic_bike,CAN,2023-03-25
W006882,electric_bike,US,2023-03-25
W002645,classic_bike,US,2023-03-25
W002299,classic_bike,US,2023-03-25
W003329,classic_bike,US,2023-03-25
W006386,classic_bike,US,2023-03-25
W003648,classic_bike,US,2023-06-18
W009399,classic_bike,US,2023-06-18
W000411,classic_bike,US,2023-06-18
W006549,classic_bike,US,2023-06-18
W008394,classic_bike,US,2023-06-18
W007045,classic_bike,US,2023-02-10
W001842,classic_bike,US,2023-02-10
W000406,classic_bike,US,2023-02-10
W006521,classic_bike,US,2023-02-10
W000766,classic_bike,US,2023-02-10
W004635,classic_bike,CAN,2023-06-18
W000842,classic_bike,CAN,2023-06-18
W001126,classic_bike,CAN,2023-06-18
W005656,classic_bike,CAN,2023-06-18
W007318,classic_bike,CAN,2023-06-18
W001640,classic_bike,US,2023-05-12
W000604,docked_bike,US,2023-05-12
W005223,classic_bike,US,2023-05-12
W006033,classic_bike,US,2023-05-12
W005115,classic_bike,US,2023-05-12
W009644,classic_bike,CAN,2023-06-18
W005065,classic_bike,CAN,2023-06-18
W004767,classic_bike,CAN,2023-06-18
W009040,classic_bike,CAN,2023-06-18
W006416,classic_bike,CAN,2023-06-18
W003302,electric_bike,CAN,2023-07-07
W009275,classic_bike,CAN,2023-07-07
W004147,classic_bike,CAN,2023-07-07
W005550,classic_bike,CAN,2023-07-07
W002838,classic_bike,CAN,2023-07-07
W008808,classic_bike,US,2023-02-10
W007151,classic_bike,US,2023-02-10
W000629,docked_bike,US,2023-02-10
W005282,classic_bike,US,2023-02-10
W003331,classic_bike,US,2023-02-10
W009287,classic_bike,CAN,2023-04-12
W006956,classic_bike,CAN,2023-04-12
